event_date,event_timestamp,event_name,event_params,event_value_in_usd,user_id,user_pseudo_id,traffic_source
20230725,1690315060676747,page_view,"[{'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690314753, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/datascience-machine-learning', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/machine-learning-engineering', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Become a AI Machine Learning Engineer at 4Geeks Academy · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 43, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,1926500118.1690314753,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690315121763244,page_view,"[{'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 699, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/datascience-machine-learning', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690314753, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'All you need to know about Artificial Intelligence · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/trends-and-tech/all-you-need-to-know-about-artificial-intelligence', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,1926500118.1690314753,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690315159147551,page_view,"[{'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/datascience-machine-learning', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 407, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Become a AI Machine Learning Engineer at 4Geeks Academy · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690314753, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/trends-and-tech/all-you-need-to-know-about-artificial-intelligence', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,1926500118.1690314753,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690315200158464,page_view,"[{'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690314753, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/machine-learning-engineering', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/datascience-machine-learning', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 285, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Become an AI master with us at our Machine Learning Engineer Bootcamp · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,1926500118.1690314753,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690289620760162,page_view,"[{'key': 'page_title', 'value': {'string_value': 'Aplica a 4Geeks Academy Bootcamp · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '0', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'entrances', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/es/aplica', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690289618, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'android-app://com.linkedin.android/', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,627958845.1690289619,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690278577338788,page_view,"[{'key': 'entrances', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Apply to 4Geeks Academy Bootcamp · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/apply', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 172, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-campus/coding-bootcamp-dublin-ireland', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,,
20230725,1690278636360925,page_view,"[{'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/press', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 66, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/apply', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': '4Geeks Academy on the news · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,,
20230725,1690278659783466,page_view,"[{'key': 'page_title', 'value': {'string_value': 'Job opportunities in 4Geeks Academy · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/press', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 497, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/jobs', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,,
20230725,1690278680530435,page_view,"[{'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/jobs', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/press', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 429, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': '4Geeks Academy on the news · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,,
20230725,1690278682869133,page_view,"[{'key': 'page_title', 'value': {'string_value': 'Apply to 4Geeks Academy Bootcamp · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/press', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/apply', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 543, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,,
20230725,1690278684288310,page_view,"[{'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/apply', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 139, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Coding Bootcamp in Dublin, Ireland · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-campus/coding-bootcamp-dublin-ireland', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,,
20230725,1690315031989851,page_view,"[{'key': 'session_engaged', 'value': {'string_value': '0', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690315031, 'float_value': None, 'double_value': None}}
 {'key': 'entrances', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Miami Coding Bootcamp, Madrid España, Santiago de Chile · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/index', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,1342381158.1690315032,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690300903031303,page_view,"[{'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/index', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Miami Coding Bootcamp, Madrid España, Santiago de Chile · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '0', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690300902, 'float_value': None, 'double_value': None}}
 {'key': 'entrances', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}]",,,135063277.1690300903,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690287379066417,page_view,"[{'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/index', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'entrances', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690287376, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '0', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Miami Coding Bootcamp, Madrid España, Santiago de Chile · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,300835755.1690287376,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690315209719035,page_view,"[{'key': 'page_title', 'value': {'string_value': 'Miami Coding Bootcamp, Madrid España, Santiago de Chile · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '0', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690315209, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/index', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'entrances', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}]",,,910102255.1690315210,"{'name': '(direct)', 'medium': '(none)', 'source': '(direct)'}"
20230725,1690292620748691,GA4 - Request More Info,"[{'key': 'email', 'value': {'string_value': 'alvarofajardo86@gmail.com', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 82403, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/es/coding-bootcamps/desarrollador-full-stack', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/es/coding-campus/bootcamp-programacion-bolivia', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Curso de Desarrollador Full Stack en 4Geeks Academy · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690292382, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}]",,1672359329844462800,239855214.1690292383,"{'name': '(organic)', 'medium': 'organic', 'source': 'google'}"
20230725,1690292522977836,page_view,"[{'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/es/inicio', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 72, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690292382, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/es/coding-campus/bootcamp-programacion-bolivia', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Bootcamp Programación Bolivia · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,239855214.1690292383,"{'name': '(organic)', 'medium': 'organic', 'source': 'google'}"
20230725,1690292543045326,page_view,"[{'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 51, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690292382, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/es/coding-bootcamps/desarrollador-full-stack', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/es/coding-campus/bootcamp-programacion-bolivia', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Curso de Desarrollador Full Stack en 4Geeks Academy · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,239855214.1690292383,"{'name': '(organic)', 'medium': 'organic', 'source': 'google'}"
20230725,1690292626761511,page_view,"[{'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/es/gracias', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Muchas Gracias - 4Geeks Academy · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 296, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/es/coding-bootcamps/desarrollador-full-stack', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690292382, 'float_value': None, 'double_value': None}}]",,,239855214.1690292383,"{'name': '(organic)', 'medium': 'organic', 'source': 'google'}"
20230725,1690276079866533,page_view,"[{'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/index', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690276063, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/part-time-full-stack-developer', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Full Stack Developer Course by 4 Geeks Academy, master the Skills and Technologies · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 4, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,1478740236.1690276063,"{'name': '(organic)', 'medium': 'organic', 'source': 'google'}"
20230725,1690315822459294,page_view,"[{'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-campus/coding-bootcamp-rome-italy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/machine-learning-engineering', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Become an AI master with us at our Machine Learning Engineer Bootcamp · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690315702, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 112677, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}]",,,339999611.1690315703,"{'name': '(organic)', 'medium': 'organic', 'source': 'google'}"
20230725,1690315956331402,page_view,"[{'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 242, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/apply', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Apply to 4Geeks Academy Bootcamp · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690315702, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/machine-learning-engineering', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,339999611.1690315703,"{'name': '(organic)', 'medium': 'organic', 'source': 'google'}"
20230725,1690272393895693,page_view,"[{'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/us/contact', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': 'Contact 4Geeks Academy · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 141, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690272322, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/us/coding-bootcamps/part-time-full-stack-developer', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,814622859.1690272322,"{'name': '(referral)', 'medium': 'referral', 'source': 'edumanias.com'}"
20230725,1690262002367546,page_view,"[{'key': 'ga_session_id', 'value': {'string_value': None, 'int_value': 1690261996, 'float_value': None, 'double_value': None}}
 {'key': 'entrances', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'engaged_session_event', 'value': {'string_value': None, 'int_value': 1, 'float_value': None, 'double_value': None}}
 {'key': 'ignore_referrer', 'value': {'string_value': 'true', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'session_engaged', 'value': {'string_value': '1', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_referrer', 'value': {'string_value': 'https://4geeksacademy.com/es/financiacion?utm_source=google&utm_medium=cpc&utm_campaign=11747537031&utm_content=116275065017&utm_term=4geeks&gad=1&gclid=Cj0KCQjwwvilBhCFARIsADvYi7INkEImrsGhwIvkpsee3JVvVwgKUF7-f-OoGUcEMMtfJIps1yn59-IaAq89EALw_wcB', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'ga_session_number', 'value': {'string_value': None, 'int_value': 2, 'float_value': None, 'double_value': None}}
 {'key': 'engagement_time_msec', 'value': {'string_value': None, 'int_value': 415, 'float_value': None, 'double_value': None}}
 {'key': 'page_location', 'value': {'string_value': 'https://4geeksacademy.com/es/inicio', 'int_value': None, 'float_value': None, 'double_value': None}}
 {'key': 'page_title', 'value': {'string_value': '4Geeks Academy - Coding Bootcamp Miami, España, Portugal, Alemania Chile y Venezuela · 4Geeks Academy', 'int_value': None, 'float_value': None, 'double_value': None}}]",,,2092158717.1690260153,"{'name': 'Search - RM - 4Geeks Brand', 'medium': 'cpc', 'source': 'google'}"
